Date,Start Time (EDT),Away,Away Score,Home,Home Score,Status,Away Starter,Home Starter,O/U,Over,Under,Away ML,Home ML,Home RL Spread,RL Away,RL Home
2025-06-02,7:40 PM,Detroit Tigers,13,Chicago White Sox,1,Final,Jack Flaherty,Jonathan Cannon,8.5,-115,-105,-260,+210,+1.5,-155,+130
2025-06-02,9:45 PM,San Diego Padres,1,San Francisco Giants,0,Final,Stephen Kolek,Logan Webb,7.5,100,-120,+150,-180,-1.5,-150,+125
2025-06-02,10:05 PM,Minnesota Twins,10,Athletics,4,Final,Joe Ryan,Luis Severino,9.0,-110,-110,-160,+135,+1.5,-110,-110
2025-06-02,10:10 PM,New York Mets,4,Los Angeles Dodgers,3,Final,Paul Blackburn,Dustin May,9.5,100,-120,+135,-160,-1.5,-140,+120
2025-06-03,6:40 PM,Houston Astros,3,Pittsburgh Pirates,0,Final,Lance McCullers Jr.,Paul Skenes,7.0,-110,-110,+145,-170,-1.5,-160,+135
2025-06-03,6:40 PM,Colorado Rockies,3,Miami Marlins,2,Final,Chase Dollander,Sandy Alcantara,8.5,-115,-105,+145,-170,-1.5,-140,+120
2025-06-03,6:45 PM,Chicago Cubs,8,Washington Nationals,3,Final,Cade Horton,Trevor Williams,9.5,100,-120,-140,+120,+1.5,+115,-135
2025-06-03,7:05 PM,Cleveland Guardians,2,New York Yankees,3,Final,Tanner Bibee,Carlos Rodón,8.0,-105,-115,+180,-220,-1.5,-115,-105
2025-06-03,7:07 PM,Philadelphia Phillies,8,Toronto Blue Jays,3,Final,Cristopher Sánchez,Bowden Francis,8.5,-115,-105,-135,+115,+1.5,+120,-140
2025-06-03,7:10 PM,Los Angeles Angels,4,Boston Red Sox,3,Final,Yusei Kikuchi,Brayan Bello,9.5,-105,-115,+130,-155,-1.5,-165,+140
2025-06-03,7:10 PM,Milwaukee Brewers,2,Cincinnati Reds,4,Final,Freddy Peralta,Hunter Greene,8.0,-120,100,+115,-135,-1.5,-200,+165
2025-06-03,7:15 PM,Arizona Diamondbacks,8,Atlanta Braves,3,Final,Zac Gallen,Spencer Strider,9.0,105,-125,+140,-165,-1.5,-155,+130
2025-06-03,7:35 PM,Texas Rangers,1,Tampa Bay Rays,5,Final,Tyler Mahle,Drew Rasmussen,7.0,-120,100,+125,-150,-1.5,-180,+150
2025-06-03,7:40 PM,Detroit Tigers,1,Chicago White Sox,8,Final,Beau Brieske,Shane Smith,8.5,-115,-105,-160,+135,+1.5,+105,-125
2025-06-03,7:45 PM,Kansas City Royals,10,St. Louis Cardinals,7,Final,Michael Lorenzen,Andre Pallante,9.0,-105,-115,+130,-155,-1.5,-165,+140
2025-06-03,9:40 PM,Baltimore Orioles,5,Seattle Mariners,1,Final,Tomoyuki Sugano,George Kirby,7.5,-110,-110,+125,-150,-1.5,-180,+150
2025-06-03,9:45 PM,San Diego Padres,3,San Francisco Giants,2,Final,Ryan Bergert,Landen Roupp,7.5,-120,100,+135,-160,-1.5,-160,+135
2025-06-03,10:05 PM,Minnesota Twins,10,Athletics,3,Final,Pablo López,Grant Holman,10.0,-105,-115,-210,+175,+1.5,-130,+110
2025-06-03,10:10 PM,New York Mets,5,Los Angeles Dodgers,6,Final,Tylor Megill,Clayton Kershaw,9.5,100,-120,+125,-150,-1.5,-160,+135
2025-06-04,12:10 PM,Colorado Rockies,3,Miami Marlins,2,Final,Kyle Freeland,Cal Quantrill,8.0,-115,-105,+130,-155,-1.5,-165,+140
