"game_id","game_date","season","away_team","home_team","away_score","home_score","y_true_home_win","source_name","source_row_number"
"WAS-20240604-0","2024-06-04",2024,"NYN","WAS",6,3,0,"Retrosheet",906
"ANA-20240604-0","2024-06-04",2024,"SDN","ANA",2,4,1,"Retrosheet",907
"BOS-20240604-0","2024-06-04",2024,"ATL","BOS",8,3,0,"Retrosheet",908
"CLE-20240604-0","2024-06-04",2024,"KCA","CLE",5,8,1,"Retrosheet",909
"HOU-20240604-0","2024-06-04",2024,"SLN","HOU",5,8,1,"Retrosheet",910
"NYA-20240604-0","2024-06-04",2024,"MIN","NYA",1,5,1,"Retrosheet",911
"OAK-20240604-0","2024-06-04",2024,"SEA","OAK",4,3,0,"Retrosheet",912
"TEX-20240604-0","2024-06-04",2024,"DET","TEX",3,1,0,"Retrosheet",913
"TOR-20240604-0","2024-06-04",2024,"BAL","TOR",10,1,0,"Retrosheet",914
"ARI-20240605-0","2024-06-05",2024,"SFN","ARI",9,3,0,"Retrosheet",915
"CHN-20240605-0","2024-06-05",2024,"CHA","CHN",6,7,1,"Retrosheet",916
"COL-20240605-0","2024-06-05",2024,"CIN","COL",12,7,0,"Retrosheet",917
"MIA-20240605-0","2024-06-05",2024,"TBA","MIA",5,3,0,"Retrosheet",918
"PHI-20240605-0","2024-06-05",2024,"MIL","PHI",0,2,1,"Retrosheet",919
"PIT-20240605-0","2024-06-05",2024,"LAN","PIT",6,10,1,"Retrosheet",920
"WAS-20240605-0","2024-06-05",2024,"NYN","WAS",9,1,0,"Retrosheet",921
"ANA-20240605-0","2024-06-05",2024,"SDN","ANA",2,3,1,"Retrosheet",922
"BOS-20240605-0","2024-06-05",2024,"ATL","BOS",0,9,1,"Retrosheet",923
"HOU-20240605-0","2024-06-05",2024,"SLN","HOU",4,2,0,"Retrosheet",924
"NYA-20240605-0","2024-06-05",2024,"MIN","NYA",5,9,1,"Retrosheet",925
"OAK-20240605-0","2024-06-05",2024,"SEA","OAK",1,2,1,"Retrosheet",926
"TEX-20240605-0","2024-06-05",2024,"DET","TEX",1,9,1,"Retrosheet",927
"TOR-20240605-0","2024-06-05",2024,"BAL","TOR",2,3,1,"Retrosheet",928
"CIN-20240606-0","2024-06-06",2024,"CHN","CIN",4,8,1,"Retrosheet",929
"PIT-20240606-0","2024-06-06",2024,"LAN","PIT",11,7,0,"Retrosheet",930
"SDN-20240606-0","2024-06-06",2024,"ARI","SDN",4,3,0,"Retrosheet",931
"SLN-20240606-0","2024-06-06",2024,"COL","SLN",3,2,0,"Retrosheet",932
"WAS-20240606-0","2024-06-06",2024,"ATL","WAS",5,2,0,"Retrosheet",933
"CHA-20240606-0","2024-06-06",2024,"BOS","CHA",14,2,0,"Retrosheet",934
"CLE-20240606-0","2024-06-06",2024,"KCA","CLE",4,3,0,"Retrosheet",935
"NYA-20240606-0","2024-06-06",2024,"MIN","NYA",5,8,1,"Retrosheet",936
"OAK-20240606-0","2024-06-06",2024,"SEA","OAK",3,0,0,"Retrosheet",937
"TOR-20240606-0","2024-06-06",2024,"BAL","TOR",5,6,1,"Retrosheet",938
"CIN-20240607-0","2024-06-07",2024,"CHN","CIN",2,3,1,"Retrosheet",939
"MIA-20240607-0","2024-06-07",2024,"CLE","MIA",2,3,1,"Retrosheet",940
"PIT-20240607-0","2024-06-07",2024,"MIN","PIT",0,3,1,"Retrosheet",941
"SDN-20240607-0","2024-06-07",2024,"ARI","SDN",3,10,1,"Retrosheet",942
"SLN-20240607-0","2024-06-07",2024,"COL","SLN",5,8,1,"Retrosheet",943
"WAS-20240607-0","2024-06-07",2024,"ATL","WAS",1,2,1,"Retrosheet",944
"ANA-20240607-0","2024-06-07",2024,"HOU","ANA",7,1,0,"Retrosheet",945
"CHA-20240607-0","2024-06-07",2024,"BOS","CHA",2,7,1,"Retrosheet",946
"DET-20240607-0","2024-06-07",2024,"MIL","DET",10,0,0,"Retrosheet",947
"KCA-20240607-0","2024-06-07",2024,"SEA","KCA",9,10,1,"Retrosheet",948
"NYA-20240607-0","2024-06-07",2024,"LAN","NYA",2,1,0,"Retrosheet",949
"OAK-20240607-0","2024-06-07",2024,"TOR","OAK",1,2,1,"Retrosheet",950
"TBA-20240607-0","2024-06-07",2024,"BAL","TBA",6,3,0,"Retrosheet",951
"TEX-20240607-0","2024-06-07",2024,"SFN","TEX",5,2,0,"Retrosheet",952
"CIN-20240608-0","2024-06-08",2024,"CHN","CIN",3,4,1,"Retrosheet",953
"MIA-20240608-0","2024-06-08",2024,"CLE","MIA",8,0,0,"Retrosheet",954
"NYN-20240608-0","2024-06-08",2024,"PHI","NYN",7,2,0,"Retrosheet",955
"PIT-20240608-0","2024-06-08",2024,"MIN","PIT",0,4,1,"Retrosheet",956
"SDN-20240608-0","2024-06-08",2024,"ARI","SDN",1,13,1,"Retrosheet",957
"SLN-20240608-0","2024-06-08",2024,"COL","SLN",6,5,0,"Retrosheet",958
"WAS-20240608-0","2024-06-08",2024,"ATL","WAS",3,7,1,"Retrosheet",959
"ANA-20240608-0","2024-06-08",2024,"HOU","ANA",6,1,0,"Retrosheet",960
"CHA-20240608-0","2024-06-08",2024,"BOS","CHA",1,6,1,"Retrosheet",961
"DET-20240608-0","2024-06-08",2024,"MIL","DET",5,4,0,"Retrosheet",962
"KCA-20240608-0","2024-06-08",2024,"SEA","KCA",4,8,1,"Retrosheet",963
"NYA-20240608-0","2024-06-08",2024,"LAN","NYA",11,3,0,"Retrosheet",964
"OAK-20240608-0","2024-06-08",2024,"TOR","OAK",7,0,0,"Retrosheet",965
"TBA-20240608-0","2024-06-08",2024,"BAL","TBA",5,0,0,"Retrosheet",966
"TEX-20240608-0","2024-06-08",2024,"SFN","TEX",3,1,0,"Retrosheet",967
"CIN-20240609-0","2024-06-09",2024,"CHN","CIN",4,2,0,"Retrosheet",968
"MIA-20240609-0","2024-06-09",2024,"CLE","MIA",6,3,0,"Retrosheet",969
"PHI-20240609-0","2024-06-09",2024,"NYN","PHI",6,5,0,"Retrosheet",970
"PIT-20240609-0","2024-06-09",2024,"MIN","PIT",11,5,0,"Retrosheet",971
"SDN-20240609-0","2024-06-09",2024,"ARI","SDN",9,3,0,"Retrosheet",972
"SLN-20240609-0","2024-06-09",2024,"COL","SLN",1,5,1,"Retrosheet",973
"WAS-20240609-0","2024-06-09",2024,"ATL","WAS",5,8,1,"Retrosheet",974
"ANA-20240609-0","2024-06-09",2024,"HOU","ANA",7,9,1,"Retrosheet",975
"CHA-20240609-0","2024-06-09",2024,"BOS","CHA",6,4,0,"Retrosheet",976
"DET-20240609-0","2024-06-09",2024,"MIL","DET",2,10,1,"Retrosheet",977
"KCA-20240609-0","2024-06-09",2024,"SEA","KCA",6,5,0,"Retrosheet",978
"NYA-20240609-0","2024-06-09",2024,"LAN","NYA",4,6,1,"Retrosheet",979
"OAK-20240609-0","2024-06-09",2024,"TOR","OAK",6,4,0,"Retrosheet",980
"TBA-20240609-0","2024-06-09",2024,"BAL","TBA",9,2,0,"Retrosheet",981
"TEX-20240609-0","2024-06-09",2024,"SFN","TEX",2,7,1,"Retrosheet",982
"MIL-20240610-0","2024-06-10",2024,"TOR","MIL",1,3,1,"Retrosheet",983
"SDN-20240610-0","2024-06-10",2024,"OAK","SDN",1,6,1,"Retrosheet",984
"SFN-20240610-0","2024-06-10",2024,"HOU","SFN",3,4,1,"Retrosheet",985
"KCA-20240610-0","2024-06-10",2024,"NYA","KCA",4,2,0,"Retrosheet",986
"MIN-20240610-0","2024-06-10",2024,"COL","MIN",0,5,1,"Retrosheet",987
"SEA-20240610-0","2024-06-10",2024,"CHA","SEA",4,8,1,"Retrosheet",988
"TBA-20240610-0","2024-06-10",2024,"BAL","TBA",5,2,0,"Retrosheet",989
"ARI-20240611-0","2024-06-11",2024,"ANA","ARI",4,9,1,"Retrosheet",990
"CIN-20240611-0","2024-06-11",2024,"CLE","CIN",5,3,0,"Retrosheet",991
"LAN-20240611-0","2024-06-11",2024,"TEX","LAN",2,15,1,"Retrosheet",992
"MIL-20240611-0","2024-06-11",2024,"TOR","MIL",3,0,0,"Retrosheet",993
"NYN-20240611-0","2024-06-11",2024,"MIA","NYN",4,2,0,"Retrosheet",994
"SDN-20240611-0","2024-06-11",2024,"OAK","SDN",3,4,1,"Retrosheet",995
"SFN-20240611-0","2024-06-11",2024,"HOU","SFN",3,1,0,"Retrosheet",996
"SLN-20240611-0","2024-06-11",2024,"PIT","SLN",2,1,0,"Retrosheet",997
"BAL-20240611-0","2024-06-11",2024,"ATL","BAL",0,4,1,"Retrosheet",998
"BOS-20240611-0","2024-06-11",2024,"PHI","BOS",4,1,0,"Retrosheet",999
"DET-20240611-0","2024-06-11",2024,"WAS","DET",5,4,0,"Retrosheet",1000
"KCA-20240611-0","2024-06-11",2024,"NYA","KCA",10,1,0,"Retrosheet",1001
"MIN-20240611-0","2024-06-11",2024,"COL","MIN",5,4,0,"Retrosheet",1002
"SEA-20240611-0","2024-06-11",2024,"CHA","SEA",3,4,1,"Retrosheet",1003
"TBA-20240611-0","2024-06-11",2024,"CHN","TBA",2,5,1,"Retrosheet",1004
"ARI-20240612-0","2024-06-12",2024,"ANA","ARI",8,3,0,"Retrosheet",1005
"CIN-20240612-0","2024-06-12",2024,"CLE","CIN",2,4,1,"Retrosheet",1006
"LAN-20240612-0","2024-06-12",2024,"TEX","LAN",3,2,0,"Retrosheet",1007
"MIL-20240612-0","2024-06-12",2024,"TOR","MIL",4,5,1,"Retrosheet",1008
"NYN-20240612-0","2024-06-12",2024,"MIA","NYN",4,10,1,"Retrosheet",1009
"SDN-20240612-0","2024-06-12",2024,"OAK","SDN",4,5,1,"Retrosheet",1010
"SFN-20240612-0","2024-06-12",2024,"HOU","SFN",3,5,1,"Retrosheet",1011
"SLN-20240612-0","2024-06-12",2024,"PIT","SLN",2,4,1,"Retrosheet",1012
"BAL-20240612-0","2024-06-12",2024,"ATL","BAL",2,4,1,"Retrosheet",1013
"BOS-20240612-0","2024-06-12",2024,"PHI","BOS",6,8,1,"Retrosheet",1014
"DET-20240612-0","2024-06-12",2024,"WAS","DET",7,5,0,"Retrosheet",1015
"KCA-20240612-0","2024-06-12",2024,"NYA","KCA",11,5,0,"Retrosheet",1016
"MIN-20240612-0","2024-06-12",2024,"COL","MIN",9,17,1,"Retrosheet",1017
"SEA-20240612-0","2024-06-12",2024,"CHA","SEA",1,2,1,"Retrosheet",1018
"TBA-20240612-0","2024-06-12",2024,"CHN","TBA",4,3,0,"Retrosheet",1019
"ARI-20240613-0","2024-06-13",2024,"ANA","ARI",1,11,1,"Retrosheet",1020
"LAN-20240613-0","2024-06-13",2024,"TEX","LAN",3,1,0,"Retrosheet",1021
"NYN-20240613-0","2024-06-13",2024,"MIA","NYN",2,3,1,"Retrosheet",1022
"SLN-20240613-0","2024-06-13",2024,"PIT","SLN",3,4,1,"Retrosheet",1023
"BAL-20240613-0","2024-06-13",2024,"ATL","BAL",6,3,0,"Retrosheet",1024
"BOS-20240613-0","2024-06-13",2024,"PHI","BOS",3,9,1,"Retrosheet",1025
"DET-20240613-0","2024-06-13",2024,"WAS","DET",2,7,1,"Retrosheet",1026
"KCA-20240613-0","2024-06-13",2024,"NYA","KCA",3,4,1,"Retrosheet",1027
"MIN-20240613-0","2024-06-13",2024,"OAK","MIN",2,6,1,"Retrosheet",1028
"SEA-20240613-0","2024-06-13",2024,"CHA","SEA",3,2,0,"Retrosheet",1029
"TBA-20240613-0","2024-06-13",2024,"CHN","TBA",2,3,1,"Retrosheet",1030
"ARI-20240614-0","2024-06-14",2024,"CHA","ARI",1,7,1,"Retrosheet",1031
"ATL-20240614-0","2024-06-14",2024,"TBA","ATL",3,7,1,"Retrosheet",1032
"CHN-20240614-0","2024-06-14",2024,"SLN","CHN",3,0,0,"Retrosheet",1033
"COL-20240614-0","2024-06-14",2024,"PIT","COL",5,2,0,"Retrosheet",1034
"LAN-20240614-0","2024-06-14",2024,"KCA","LAN",3,4,1,"Retrosheet",1035
"MIL-20240614-0","2024-06-14",2024,"CIN","MIL",6,5,0,"Retrosheet",1036
"NYN-20240614-0","2024-06-14",2024,"SDN","NYN",1,2,1,"Retrosheet",1037
"SFN-20240614-0","2024-06-14",2024,"ANA","SFN",8,6,0,"Retrosheet",1038
"WAS-20240614-0","2024-06-14",2024,"MIA","WAS",1,8,1,"Retrosheet",1039
"BAL-20240614-0","2024-06-14",2024,"PHI","BAL",5,3,0,"Retrosheet",1040
"BOS-20240614-0","2024-06-14",2024,"NYA","BOS",8,1,0,"Retrosheet",1041
"HOU-20240614-0","2024-06-14",2024,"DET","HOU",0,4,1,"Retrosheet",1042
"MIN-20240614-0","2024-06-14",2024,"OAK","MIN",5,6,1,"Retrosheet",1043
"SEA-20240614-0","2024-06-14",2024,"TEX","SEA",2,3,1,"Retrosheet",1044
"TOR-20240614-0","2024-06-14",2024,"CLE","TOR",3,1,0,"Retrosheet",1045
"ARI-20240615-0","2024-06-15",2024,"CHA","ARI",9,2,0,"Retrosheet",1046
"ATL-20240615-0","2024-06-15",2024,"TBA","ATL",2,9,1,"Retrosheet",1047
"CHN-20240615-0","2024-06-15",2024,"SLN","CHN",1,5,1,"Retrosheet",1048
"COL-20240615-0","2024-06-15",2024,"PIT","COL",4,16,1,"Retrosheet",1049
"LAN-20240615-0","2024-06-15",2024,"KCA","LAN",7,2,0,"Retrosheet",1050
"MIL-20240615-0","2024-06-15",2024,"CIN","MIL",1,3,1,"Retrosheet",1051
"NYN-20240615-0","2024-06-15",2024,"SDN","NYN",1,5,1,"Retrosheet",1052
"SFN-20240615-0","2024-06-15",2024,"ANA","SFN",4,3,0,"Retrosheet",1053
"WAS-20240615-0","2024-06-15",2024,"MIA","WAS",0,4,1,"Retrosheet",1054
"BAL-20240615-0","2024-06-15",2024,"PHI","BAL",2,6,1,"Retrosheet",1055
"BOS-20240615-0","2024-06-15",2024,"NYA","BOS",4,8,1,"Retrosheet",1056
"HOU-20240615-0","2024-06-15",2024,"DET","HOU",13,5,0,"Retrosheet",1057
"SEA-20240615-0","2024-06-15",2024,"TEX","SEA",5,7,1,"Retrosheet",1058
"TOR-20240615-0","2024-06-15",2024,"CLE","TOR",0,5,1,"Retrosheet",1059
"ARI-20240616-0","2024-06-16",2024,"CHA","ARI",5,12,1,"Retrosheet",1060
"ATL-20240616-0","2024-06-16",2024,"TBA","ATL",8,6,0,"Retrosheet",1061
"CHN-20240616-0","2024-06-16",2024,"SLN","CHN",2,1,0,"Retrosheet",1062
"COL-20240616-0","2024-06-16",2024,"PIT","COL",8,2,0,"Retrosheet",1063
"LAN-20240616-0","2024-06-16",2024,"KCA","LAN",0,3,1,"Retrosheet",1064
"MIL-20240616-0","2024-06-16",2024,"CIN","MIL",4,5,1,"Retrosheet",1065
"NYN-20240616-0","2024-06-16",2024,"SDN","NYN",6,11,1,"Retrosheet",1066
"SFN-20240616-0","2024-06-16",2024,"ANA","SFN",6,13,1,"Retrosheet",1067
"WAS-20240616-0","2024-06-16",2024,"MIA","WAS",1,3,1,"Retrosheet",1068
"BAL-20240616-0","2024-06-16",2024,"PHI","BAL",3,8,1,"Retrosheet",1069
"BOS-20240616-0","2024-06-16",2024,"NYA","BOS",3,9,1,"Retrosheet",1070
"HOU-20240616-0","2024-06-16",2024,"DET","HOU",1,4,1,"Retrosheet",1071
"MIN-20240616-1","2024-06-16",2024,"OAK","MIN",2,6,1,"Retrosheet",1072
"MIN-20240616-2","2024-06-16",2024,"OAK","MIN",7,8,1,"Retrosheet",1073
"SEA-20240616-0","2024-06-16",2024,"TEX","SEA",0,5,1,"Retrosheet",1074
"TOR-20240616-0","2024-06-16",2024,"CLE","TOR",6,7,1,"Retrosheet",1075
"ATL-20240617-0","2024-06-17",2024,"DET","ATL",1,2,1,"Retrosheet",1076
"CHN-20240617-0","2024-06-17",2024,"SFN","CHN",7,6,0,"Retrosheet",1077
"COL-20240617-0","2024-06-17",2024,"LAN","COL",9,5,0,"Retrosheet",1078
"MIA-20240617-0","2024-06-17",2024,"SLN","MIA",7,6,0,"Retrosheet",1079
"PHI-20240617-0","2024-06-17",2024,"SDN","PHI",2,9,1,"Retrosheet",1080
"PIT-20240617-0","2024-06-17",2024,"CIN","PIT",1,4,1,"Retrosheet",1081
"ANA-20240617-0","2024-06-17",2024,"MIL","ANA",3,5,1,"Retrosheet",1082
"TEX-20240617-0","2024-06-17",2024,"NYN","TEX",14,2,0,"Retrosheet",1083
"TOR-20240617-0","2024-06-17",2024,"BOS","TOR",7,3,0,"Retrosheet",1084
"ATL-20240618-0","2024-06-18",2024,"DET","ATL",1,2,1,"Retrosheet",1085
"CHN-20240618-0","2024-06-18",2024,"SFN","CHN",2,5,1,"Retrosheet",1086
"COL-20240618-0","2024-06-18",2024,"LAN","COL",11,9,0,"Retrosheet",1087
"MIA-20240618-0","2024-06-18",2024,"SLN","MIA",8,9,1,"Retrosheet",1088
"PHI-20240618-0","2024-06-18",2024,"SDN","PHI",3,4,1,"Retrosheet",1089
"PIT-20240618-0","2024-06-18",2024,"CIN","PIT",2,1,0,"Retrosheet",1090
"WAS-20240618-0","2024-06-18",2024,"ARI","WAS",5,0,0,"Retrosheet",1091
"ANA-20240618-0","2024-06-18",2024,"MIL","ANA",6,3,0,"Retrosheet",1092
"CHA-20240618-0","2024-06-18",2024,"HOU","CHA",0,2,1,"Retrosheet",1093
"CLE-20240618-0","2024-06-18",2024,"SEA","CLE",8,5,0,"Retrosheet",1094
"MIN-20240618-0","2024-06-18",2024,"TBA","MIN",6,7,1,"Retrosheet",1095
"NYA-20240618-0","2024-06-18",2024,"BAL","NYA",2,4,1,"Retrosheet",1096
"OAK-20240618-0","2024-06-18",2024,"KCA","OAK",5,7,1,"Retrosheet",1097
"TEX-20240618-0","2024-06-18",2024,"NYN","TEX",7,6,0,"Retrosheet",1098
"TOR-20240618-0","2024-06-18",2024,"BOS","TOR",4,3,0,"Retrosheet",1099
"ATL-20240619-0","2024-06-19",2024,"DET","ATL",0,7,1,"Retrosheet",1100
"CHN-20240619-0","2024-06-19",2024,"SFN","CHN",5,6,1,"Retrosheet",1101
"COL-20240619-0","2024-06-19",2024,"LAN","COL",6,7,1,"Retrosheet",1102
"MIA-20240619-0","2024-06-19",2024,"SLN","MIA",3,4,1,"Retrosheet",1103
"PHI-20240619-0","2024-06-19",2024,"SDN","PHI",5,2,0,"Retrosheet",1104
"PIT-20240619-0","2024-06-19",2024,"CIN","PIT",0,1,1,"Retrosheet",1105
"WAS-20240619-0","2024-06-19",2024,"ARI","WAS",1,3,1,"Retrosheet",1106
"ANA-20240619-0","2024-06-19",2024,"MIL","ANA",2,0,0,"Retrosheet",1107
"CHA-20240619-0","2024-06-19",2024,"HOU","CHA",4,1,0,"Retrosheet",1108
"CLE-20240619-0","2024-06-19",2024,"SEA","CLE",0,8,1,"Retrosheet",1109
"MIN-20240619-0","2024-06-19",2024,"TBA","MIN",3,2,0,"Retrosheet",1110
"NYA-20240619-0","2024-06-19",2024,"BAL","NYA",7,6,0,"Retrosheet",1111
"OAK-20240619-0","2024-06-19",2024,"KCA","OAK",1,5,1,"Retrosheet",1112
"TEX-20240619-0","2024-06-19",2024,"NYN","TEX",3,5,1,"Retrosheet",1113
"TOR-20240619-0","2024-06-19",2024,"BOS","TOR",7,3,0,"Retrosheet",1114
"COL-20240620-0","2024-06-20",2024,"LAN","COL",5,3,0,"Retrosheet",1115
"SDN-20240620-0","2024-06-20",2024,"MIL","SDN",6,7,1,"Retrosheet",1116
"SLN-20240620-0","2024-06-20",2024,"SFN","SLN",5,6,1,"Retrosheet",1117
"WAS-20240620-0","2024-06-20",2024,"ARI","WAS",5,2,0,"Retrosheet",1118
"CHA-20240620-0","2024-06-20",2024,"HOU","CHA",5,3,0,"Retrosheet",1119
"CLE-20240620-0","2024-06-20",2024,"SEA","CLE",3,6,1,"Retrosheet",1120
"MIN-20240620-0","2024-06-20",2024,"TBA","MIN",7,6,0,"Retrosheet",1121
"NYA-20240620-0","2024-06-20",2024,"BAL","NYA",17,5,0,"Retrosheet",1122
"OAK-20240620-0","2024-06-20",2024,"KCA","OAK",3,2,0,"Retrosheet",1123
"CHN-20240621-0","2024-06-21",2024,"NYN","CHN",11,1,0,"Retrosheet",1124
"CIN-20240621-0","2024-06-21",2024,"BOS","CIN",2,5,1,"Retrosheet",1125
"COL-20240621-0","2024-06-21",2024,"WAS","COL",11,5,0,"Retrosheet",1126
"LAN-20240621-0","2024-06-21",2024,"ANA","LAN",3,2,0,"Retrosheet",1127
"MIA-20240621-0","2024-06-21",2024,"SEA","MIA",2,3,1,"Retrosheet",1128
"PHI-20240621-0","2024-06-21",2024,"ARI","PHI",5,4,0,"Retrosheet",1129
"PIT-20240621-0","2024-06-21",2024,"TBA","PIT",10,3,0,"Retrosheet",1130
"SDN-20240621-0","2024-06-21",2024,"MIL","SDN",5,9,1,"Retrosheet",1131
"CLE-20240621-0","2024-06-21",2024,"TOR","CLE",1,7,1,"Retrosheet",1132
"DET-20240621-0","2024-06-21",2024,"CHA","DET",1,2,1,"Retrosheet",1133
"HOU-20240621-0","2024-06-21",2024,"BAL","HOU",11,14,1,"Retrosheet",1134
"NYA-20240621-0","2024-06-21",2024,"ATL","NYA",8,1,0,"Retrosheet",1135
"OAK-20240621-0","2024-06-21",2024,"MIN","OAK",5,6,1,"Retrosheet",1136
"TEX-20240621-0","2024-06-21",2024,"KCA","TEX",2,6,1,"Retrosheet",1137
"CHN-20240622-0","2024-06-22",2024,"NYN","CHN",1,8,1,"Retrosheet",1138
"CIN-20240622-0","2024-06-22",2024,"BOS","CIN",4,3,0,"Retrosheet",1139
"COL-20240622-0","2024-06-22",2024,"WAS","COL",7,8,1,"Retrosheet",1140
"LAN-20240622-0","2024-06-22",2024,"ANA","LAN",2,7,1,"Retrosheet",1141
"MIA-20240622-0","2024-06-22",2024,"SEA","MIA",9,0,0,"Retrosheet",1142
"PHI-20240622-0","2024-06-22",2024,"ARI","PHI",1,12,1,"Retrosheet",1143
"PIT-20240622-0","2024-06-22",2024,"TBA","PIT",3,4,1,"Retrosheet",1144
"SDN-20240622-0","2024-06-22",2024,"MIL","SDN",4,6,1,"Retrosheet",1145
"SLN-20240622-0","2024-06-22",2024,"SFN","SLN",4,9,1,"Retrosheet",1146
"CLE-20240622-0","2024-06-22",2024,"TOR","CLE",3,6,1,"Retrosheet",1147
"DET-20240622-0","2024-06-22",2024,"CHA","DET",5,1,0,"Retrosheet",1148
"HOU-20240622-0","2024-06-22",2024,"BAL","HOU",1,5,1,"Retrosheet",1149
"NYA-20240622-0","2024-06-22",2024,"ATL","NYA",3,8,1,"Retrosheet",1150
"OAK-20240622-0","2024-06-22",2024,"MIN","OAK",10,2,0,"Retrosheet",1151
"TEX-20240622-0","2024-06-22",2024,"KCA","TEX",0,6,1,"Retrosheet",1152
"CHN-20240623-0","2024-06-23",2024,"NYN","CHN",5,2,0,"Retrosheet",1153
"CIN-20240623-0","2024-06-23",2024,"BOS","CIN",7,4,0,"Retrosheet",1154
"COL-20240623-0","2024-06-23",2024,"WAS","COL",2,1,0,"Retrosheet",1155
"MIA-20240623-0","2024-06-23",2024,"SEA","MIA",4,6,1,"Retrosheet",1156
"PHI-20240623-0","2024-06-23",2024,"ARI","PHI",1,4,1,"Retrosheet",1157
"PIT-20240623-0","2024-06-23",2024,"TBA","PIT",3,1,0,"Retrosheet",1158
"SDN-20240623-0","2024-06-23",2024,"MIL","SDN",6,2,0,"Retrosheet",1159
"SLN-20240623-0","2024-06-23",2024,"SFN","SLN",3,5,1,"Retrosheet",1160
"CLE-20240623-0","2024-06-23",2024,"TOR","CLE",5,6,1,"Retrosheet",1161
"DET-20240623-0","2024-06-23",2024,"CHA","DET",2,11,1,"Retrosheet",1162
"HOU-20240623-0","2024-06-23",2024,"BAL","HOU",1,8,1,"Retrosheet",1163
"NYA-20240623-0","2024-06-23",2024,"ATL","NYA",3,1,0,"Retrosheet",1164
"OAK-20240623-0","2024-06-23",2024,"MIN","OAK",3,0,0,"Retrosheet",1165
"TEX-20240623-0","2024-06-23",2024,"KCA","TEX",0,4,1,"Retrosheet",1166
"CIN-20240624-0","2024-06-24",2024,"PIT","CIN",5,11,1,"Retrosheet",1167
"MIL-20240624-0","2024-06-24",2024,"TEX","MIL",3,6,1,"Retrosheet",1168
"SDN-20240624-0","2024-06-24",2024,"WAS","SDN",6,7,1,"Retrosheet",1169
"SFN-20240624-0","2024-06-24",2024,"CHN","SFN",4,5,1,"Retrosheet",1170
"SLN-20240624-0","2024-06-24",2024,"ATL","SLN",3,4,1,"Retrosheet",1171
"ANA-20240624-0","2024-06-24",2024,"OAK","ANA",1,5,1,"Retrosheet",1172
"BAL-20240624-0","2024-06-24",2024,"CLE","BAL",3,2,0,"Retrosheet",1173
"BOS-20240624-0","2024-06-24",2024,"TOR","BOS",6,7,1,"Retrosheet",1174
"CHA-20240624-0","2024-06-24",2024,"LAN","CHA",3,0,0,"Retrosheet",1175
"DET-20240624-0","2024-06-24",2024,"PHI","DET",8,1,0,"Retrosheet",1176
"KCA-20240624-0","2024-06-24",2024,"MIA","KCA",1,4,1,"Retrosheet",1177
"TBA-20240624-0","2024-06-24",2024,"SEA","TBA",3,4,1,"Retrosheet",1178
"ARI-20240625-0","2024-06-25",2024,"MIN","ARI",4,5,1,"Retrosheet",1179
"CIN-20240625-0","2024-06-25",2024,"PIT","CIN",9,5,0,"Retrosheet",1180
"MIL-20240625-0","2024-06-25",2024,"TEX","MIL",1,3,1,"Retrosheet",1181
"NYN-20240625-0","2024-06-25",2024,"NYA","NYN",7,9,1,"Retrosheet",1182
"SDN-20240625-0","2024-06-25",2024,"WAS","SDN",7,9,1,"Retrosheet",1183
"SFN-20240625-0","2024-06-25",2024,"CHN","SFN",1,5,1,"Retrosheet",1184
"ANA-20240625-0","2024-06-25",2024,"OAK","ANA",5,7,1,"Retrosheet",1185
"BAL-20240625-0","2024-06-25",2024,"CLE","BAL",10,8,0,"Retrosheet",1186
"BOS-20240625-0","2024-06-25",2024,"TOR","BOS",9,4,0,"Retrosheet",1187
"CHA-20240625-0","2024-06-25",2024,"LAN","CHA",4,3,0,"Retrosheet",1188
"DET-20240625-0","2024-06-25",2024,"PHI","DET",1,4,1,"Retrosheet",1189
"HOU-20240625-0","2024-06-25",2024,"COL","HOU",2,5,1,"Retrosheet",1190
"KCA-20240625-0","2024-06-25",2024,"MIA","KCA",2,1,0,"Retrosheet",1191
"TBA-20240625-0","2024-06-25",2024,"SEA","TBA",3,11,1,"Retrosheet",1192
"ARI-20240626-0","2024-06-26",2024,"MIN","ARI",8,3,0,"Retrosheet",1193
"CIN-20240626-0","2024-06-26",2024,"PIT","CIN",6,1,0,"Retrosheet",1194
"MIL-20240626-0","2024-06-26",2024,"TEX","MIL",5,6,1,"Retrosheet",1195
"NYN-20240626-0","2024-06-26",2024,"NYA","NYN",2,12,1,"Retrosheet",1196
"SDN-20240626-0","2024-06-26",2024,"WAS","SDN",5,8,1,"Retrosheet",1197
"SFN-20240626-0","2024-06-26",2024,"CHN","SFN",3,4,1,"Retrosheet",1198
"SLN-20240626-1","2024-06-26",2024,"ATL","SLN",6,2,0,"Retrosheet",1199
"SLN-20240626-2","2024-06-26",2024,"ATL","SLN",1,4,1,"Retrosheet",1200
"ANA-20240626-0","2024-06-26",2024,"OAK","ANA",2,5,1,"Retrosheet",1201
"BAL-20240626-0","2024-06-26",2024,"CLE","BAL",2,4,1,"Retrosheet",1202
"BOS-20240626-0","2024-06-26",2024,"TOR","BOS",4,1,0,"Retrosheet",1203
"CHA-20240626-0","2024-06-26",2024,"LAN","CHA",4,0,0,"Retrosheet",1204
"DET-20240626-0","2024-06-26",2024,"PHI","DET",6,2,0,"Retrosheet",1205
